label,text
0, date wed escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber from brian foster date wed escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber from fergal daly escapenumber escapenumber seems to support chinese input out of the box it's got minichinput and some other stuff no documentation can anyone tell me what i should do i've no idea but a relevant useful source of info could be the «linux utfescapenumber» e list http www cl cam ac uk mgkescapenumber unicode html http mail nl linux org linux utfescapenumber w r t xescapenumber applications one approach is to use what's called an xim x input method sorry for replying to my own post a google for xim linux found a number of hits try i've haven't finished reading this myself but it seems good http www suse de mfabian suse cjk cjk stands for chinese japanese korean the above is probably best read with a browser that groks utf escapenumber cheers blf innovative very experienced unix and brian foster dublin ireland chorus embedded rtos kernel internals e mail blf utvinternet ie expert looking for a new position mobile escapenumber or escapenumber escapenumber escapenumber escapenumber for a résumé contact me or see my website http www blf utvinternet ie stop e o exxonmobile «whatever you do don't buy esso they don't give a damn about global warming » http www stopesso com supported by greenpeace friends of the earth and numerous others irish linux users' group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie
0,world wide words issue escapenumber saturday escapenumber july escapenumber sent each saturday to escapenumber escapenumber subscribers in at least escapenumber countries editor michael quinion thornbury bristol uk issn escapenumber escapenumber if you respond to this mailing remember to change the outgoing address to one of those in the 'contact addresses' section contents escapenumber turns of phrase beanpole family escapenumber weird words jobbernowl escapenumber beyond words escapenumber q a chip off the old block bells and whistles mortarboard escapenumber endnote escapenumber subscription commands escapenumber contact addresses escapenumber turns of phrase beanpole family historically families have usually had more children than parents resulting in family trees that looked like pyramids however in recent years especially in countries like britain and the us the number of children per generation has steadily gone down while life span has increased this has led to a shape of family tree that some researchers have likened to a beanpole tall and thin with few people in each generation the term beanpole family has been around in the academic literature at least since escapenumber but it rarely appears elsewhere a recent british report has brought it to wider public notice at least in the uk some researchers find it too slangy and prefer the jargon term verticalised to describe such families whatever term you prefer specialists are sure that the demographic shift is having a big effect on personal relationships within the family and for example the role of grandparents the rising divorce rate partly explains the growth of the 'beanpole' family with almost one in two marriages ending in divorce many adults have at least two families each with a single child observer may escapenumber noting the rising number of so called 'beanpole' families in britain families with only one child the report warns that a child without siblings 'is starved of the companionship of family members of their own age leading to greater social isolation with teenagers adopting a more selfish attitude to life' guardian june escapenumber escapenumber weird words jobbernowl a stupid person a blockhead unfortunately this useful and effective insult has rather dropped out of use in these mealy mouthed times the last excursion for it that i can find is in the classic w c fields film the bank dick of escapenumber in which the word occurs in a variant form in the line surely don't be a luddie duddie don't be a moon calf don't be a jabbernow you're not those are you before that it turns up in one of the novels of hall caine in escapenumber but even by then it seems to have been rather rare it's from the old french jobard from jobe silly that word was then added to noll the top or crown of the head the noddle the first sense was of a block like or stupid looking head but was soon extended to refer to the quality of the mind within jobbernowlism is the condition or state of being a jobbernowl or an act or remark that is especially stupid careful how you use it the recipient might be a subscriber escapenumber beyond words i've been away at a heritage conference in colchester these past few days on my way back my eye was caught by this warning sign posted above some steps at the local railway station caution do not run on the stairs use the hand rail escapenumber q a q for my job i have to read american magazines concerning consumer electronics home systems burglar alarms etc i very often come across the expression bells and whistles which seem to relate to equipment accessories or features that are offered to the customer as plusses but are not really indispensable for the device to work is that right and where does that funny phrase come from herve castelain france q you're right about the meaning of this phrase which refers to gimmicks non essential but often engaging features added to a piece of technical equipment or a computer program to make it seem more superficially attractive without enhancing its main function the phrase is actually quite modern and may be a product of the american military at least one of its earliest appearances was in an article in atlantic in october escapenumber which said it was pentagon slang for extravagant frills there's some evidence that the term has actually been around since the escapenumbers but the early evidence is sparse where it comes from is still a matter of learned debate a literal sense of the phrase appeared around the middle of the nineteenth century referring to streetcars railways and steamships before modern electronics there were really only two ways to make a loud warning noise you either rang a bell or tooted a whistle steam made the latter a real power in the land anybody who has heard the noisy out of tune calliope on the steamboat natchez at new orleans will agree about its power though less so about its glory and at one time clang clang clang went the trolley in large numbers of american cities at least some early us railroad locomotives had both bells and whistles as this extract from an article in appleton's journal of escapenumber shows you look up at an angle of sixty degrees and see sweeping along the edge of a precipice two thirds up the rocky height a train of red and yellow railway cars drawn by two wood burning engines the sound of whose bells and whistles seems like the small diversions of very little children so diminished are they by the distance could it be that to have both bells and whistles was thought excessive a case of belt and braces an unnecessary feature a frill possibly but it's more probable the slang sense of the term comes from that close musical relative of the calliope the theatre organ extraordinary instruments such as the mighty wurlitzer augmented their basic repertoire by all sorts of sound effects to help the organist accompany silent films among them car horns sirens and bird whistles these effects were called toys and organs often had toy counters with escapenumber or more noisemakers on them including various bells and whistles in the escapenumbers decades after the talkies came in but while theatre organs were still common in big movie houses these fun features must have been considered no longer essential to the function of the organ but mere fripperies inessential add ons it's possible the slang sense grew out of that it got taken up especially by the computing industry perhaps because opportunities to add them are so great q the designation of robes for academic dress clearly comes from its origin with the clergy in the middle ages but what about mortarboards the best i could find was its origin in the escapenumberth or escapenumberth century clergy cap but that was not square shaped does mortarboard refer to the guilds or is its origin more ancient a the academic cap often called a mortarboard is quite ancient but that word for it only dates from the middle of the nineteenth century a less slangy way to identify it is to call it a square the literal mortar board is the wooden plate usually with a handle underneath on which bricklayers carry small amounts of mortar a similar tool is used by plasterers but they usually call it a hawk what seems to have happened is that the similarity in shape between the brickie's board and the academic cap led some wag probably at oxford university to apply the name of the one to the other our first recorded use is in a book of escapenumber escapenumber the adventures of mr verdant green an oxford freshman by a clergyman named edward bradley who wrote under the pen name of cuthbert bede the names of the two patron saints of durham where he went to school verdant green is a sort of undergraduate pickwick and the book recounts his adventures this magisterial reprimand by a don appears after one such escapade i will overlook your offence in assuming that portion of the academical attire to which you gave the offensive epithet of 'mortar board' more especially as you acted at the suggestion and bidding of those who ought to have known better after a slow start the book became a huge success selling more than escapenumber escapenumber copies in the next escapenumber years whether mr bradley invented the slang term we may never know but his book certainly popularised it q i got into a discussion about chip off the old block with friends and we are wondering if it had to do with sculpting jewelry making woodworking or none of the above what does this term mean and where did it come from vijay renganathan a the associations are with carpentry and the block is definitely made of wood the first form of the expression was chip of the same block meaning that a person or thing was made of the same stuff as somebody or something else so from the same source or parentage an early example is in a sermon by dr robert sanderson at one time bishop of lincoln dated escapenumber am not i a child of the same adam a chip of the same block with him later that century another form is recorded a chip of the old block which meant that somebody was the spitting image of his father or continued some family characteristic at some point probably late in the nineteenth century this was modified to a chip off the old block which does nothing to change the sense but is the way it's now usually written or said escapenumber endnote the sum of human wisdom is not contained in any one language and no single language is capable of expressing all forms and degrees of human comprehension ezra pound quoted by david crystal in the guardian escapenumber october escapenumber escapenumber subscription commands to leave the list change your subscription address or subscribe please visit or you can send a message to from the address at which you are or want to be subscribed to leave send signoff worldwidewords to join send subscribe worldwidewords first name last name escapenumber contact addresses do not use the address that comes up when you hit 'reply' on this mailing or your message will be sent to an electronic dead letter office either create a new message or change the outgoing 'to ' address to one of these for general comments for q a section questions world wide words is copyright c michael quinion escapenumber all rights reserved the words web site is at you may reproduce this newsletter in whole or in part in other free media online provided that you include this note and the copyright notice above reproduction in print media or on web pages requires prior permission contact 
0,egad you mean there's two of them i knew there was a reason my jobs board had jumped to the top of my traffic list gary lawrence murphy garym teledyn com teledynamics communications blog http www auracom com teledyn biz http teledyn com computers are useless they can only give you answers picasso 
0,in a message dated escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber pm rah shipwright com writes the best way to get on the forbes escapenumber is historically real estate tom
0,on sun escapenumber aug escapenumber gordon mohr wrote if you crypto sign your outgoing mail you don't have to set your mailwall whitelist to accept unsigned mail spoofed as being from you users don't like entering passphrases when sending email usb fobs smart cards or other removable hardware are not yet widespread http xent com mailman listinfo fork
0,on mon escapenumber oct escapenumber escapenumber escapenumber escapenumber escapenumber roi dayan wrote when i try to use apt get upgrade it wants to install libusb while i got it same version and all collapse because of this i had that too i removed libusb i don't think it needed nodeps and then 'apt get f install' and all was well brian fahrländer linux zealot conservative and technomad evansville in my voyage http www countermoon com icq escapenumber angegangen schlange hüften sein es ganz rüber jetzt bügel innen fest weil es eine lange süsse fahrt ist rpm list mailing list http lists freshrpms net mailman listinfo rpm list
0,my understanding was 'not really' they suffered while cortez was there but they were hardy and exceptionally numerous when he landed that is from c c and also another book that i admit i only got half way through but long enough for cortez to get kicked out of the city john hall escapenumber escapenumberth ave ne kirkland wa escapenumber original message from fork admin xent com mailto fork admin xent com on behalf of gary lawrence murphy sent friday august escapenumber escapenumber escapenumber escapenumber pm to bitbitch magnesium net cc fork spamassassin taint org subject re al'qaeda's fantasy ideology policy review no escapenumber wasn't the aztec population that greeted cortez already largely decimated by the microbiology brought over by desoto nearly a hundred years before gary lawrence murphy teledynamics communications inc business advantage through community software http www teledyn com computers are useless they can only give you answers pablo picasso http xent com mailman listinfo fork http xent com mailman listinfo fork
0,today's error received multiple times was jul escapenumber escapenumber escapenumber escapenumber escapenumber report escapenumber escapenumber razor agents vescapenumber escapenumber starting razor report jobspam jul escapenumber escapenumber escapenumber escapenumber escapenumber report escapenumber escapenumber razor report error reportit error escapenumber while authenticating aborting i really like the concept of razor but i find myself wondering if it's really a good idea for the developers to be passing off what appears to be alpha quality software as production ready \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ patrick greenwell asking the wrong questions is the leading cause of wrong answers \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ this sf net email is sponsored by thinkgeek welcome to geek heaven http thinkgeek com sf razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users
0, original message from vipul ved prakash to sven cc sent wednesday july escapenumber escapenumber escapenumber escapenumber pm subject re razor users smrazor milter and max connections on wed jul escapenumber escapenumber at escapenumber escapenumber escapenumberpm escapenumber sven wrote with vescapenumber escapenumber of razor client and using solaris escapenumber with sendmail escapenumber escapenumber escapenumber i have managed to get smrazor working milter sort of with light server loads it seems to do fine however during peak traffic times or peak catalogue server usage the smrazor milter stops and sometime dumps core as well does anyone know of a limit in terms of number of messages minute that can be theoretically processed i have noticed timeouts occuring i set the milter timeout per message to escapenumber seconds often in huge lumps and the occasional could not get valid info from discovery servers escapenumber seconds is more than enough timeout there's no request minute limit and we are not close to hardware limits on any of the servers could you send me relevant sections from the log file as well as your config from the maillog jul escapenumber escapenumber escapenumber escapenumber cartman sendmail escapenumber id escapenumber mail error escapelong milter smrazor timeout before data read jul escapenumber escapenumber escapenumber escapenumber cartman sendmail escapenumber id escapenumber mail info escapelong milter smrazor to error state jul escapenumber escapenumber escapenumber escapenumber cartman sendmail escapenumber id escapenumber mail error escapelong milter smrazor timeout before data read jul escapenumber escapenumber escapenumber escapenumber cartman sendmail escapenumber id escapenumber mail info escapelong milter smrazor to error state from razor agents log jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber razor check error nextserver escapelong bootstrap discovery jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber razor check error nextserver escapelong bootstrap discovery jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber razor check error nextserver could not get valid info from discovery servers jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber razor check error nextserver could not get valid info from discovery servers from smrazor err escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber error reading from razor check escapelong escapenumber timeout escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber error reading from razor check escapelong escapenumber timeout escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber error reading from razor check escapenumber escapenumber timeout escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber error reading from razor check escapelong escapenumber timeout razor agent conf razorescapenumber config file autogenerated by razor agents vescapenumber escapenumber wed jul escapenumber escapenumber escapenumber escapenumber escapenumber created with all default values see razor agent conf escapenumber man page debuglevel escapenumber identity identity ignorelist escapenumber listfile catalogue servers catalogue lst listfile discovery servers discovery lst listfile nomination servers nomination lst logfile var log razor agent log min cf ac razorhome etc razor razorzone razorescapenumber cloudmark com rediscovery wait escapenumber report headers escapenumber turn off discovery escapenumber use engines escapenumber escapenumber escapenumber escapenumber whitelist razor whitelist realizing that the above after looking at it is pretty much no help changed debug to escapenumber and output the results to a text file it is attached but the crux of the messages resemble jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber can't read file servers discovery lst looking relatve to jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber can't read file servers discovery lst no such file or directory or jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber no discovery listfile servers discovery lst jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber finding discovery servers via dns in the razorescapenumber cloudmark com zone jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber connection established jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber server greeting sn n srl escapenumber epescapenumber escapenumber escapenumber a l jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber a g pm csl jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber found escapenumber discovery servers via dns in the razorescapenumber cloudmark com zone jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber checking with razor discovery server escapenumber escapenumber escapenumber escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber no proper port specified using escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber check escapenumber escapenumber connecting to escapenumber escapenumber escapenumber escapenumber it would appear that even though there is a specified home directory razor check cannot read the lst files and must apparently run discovery at each lookup this btw is occuring on two separate servers sven this sf net email is sponsored by dice the leading online job board for high tech professionals search and apply for tech jobs today http seeker dice com seeker epl rel code escapenumber razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users
0,you could pay a visit to your local cat sanctuary cats home shelter pound and see if they have a beastie which matches your search terms healthy looks like persian good with kids they won't charge you arm leg probably they'll just ask for a donation and i doubt your daughter will mind much where the cat came from the cat certainly won't mind if he she is well cared for afterwards do take the cat to a vet for a checkup and make sure it gets the proper shots etc might be a good idea to have the snip done too while you're there the cat not you most sanctuaries will make sure these jobs are already done but you should make sure a word of warning some cats in sanctuaries will have been mistreated in past lives and might not be good with kids or could be quite nervous bring your daughter to see the cat you've chosen to see how they react to one another ciaran escapenumberwned by a consortium of felines irish linux users' group social events social linux ie http www linux ie mailman listinfo social for un subscription information list maintainer listmaster linux ie
0,interesting take but the more i think about it the more you i realize that having governments specify software licensing policies is a bad idea http www oreillynet com pub wlg escapenumber irish linux users' group social events social linux ie http www linux ie mailman listinfo social for un subscription information list maintainer listmaster linux ie
0,do you know which app is making the connection at escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber you wrote hello all i'm looking for advice my pc has developed a disturbing tendency of trying to access ip escapenumber escapenumber escapenumber escapenumber without my consent it has got to the stage where normal web browsing is almost impossible i have checked ip address on ripe database and i know precisely who is being called i contacted that company on escapenumber july when the problem first arose and asked for a remedy but surprise got no reply a helpful person on the ie comp list suggested adaware spyware removal i ran this and haven't had a problem again until today the offending program is obviously not in adaware db i run adaware with current ref files every day now any suggestions please for removing whatever the f is causing this from my pc brian iiu mailing list iiu iiu taint org http iiu taint org mailman listinfo iiu martin whelan déise design www deisedesign com tel escapenumber escapenumber our core product déiseditor © allows organisations to publish information to their web site in a fast and cost effective manner there is no need for a full time web developer as the site can be easily updated by the organisations own staff instant updates to keep site information fresh sites which are updated regularly bring users back visit www deisedesign com deiseditor html for a demonstration déiseditor © managing your information iiu mailing list iiu iiu taint org http iiu taint org mailman listinfo iiu
0,r a hettinga church aa same diff it's difficult to measure which is the greater liability in a potential mate religiosity or alcoholism join the worlds largest e mail service with msn hotmail http www hotmail com
0,url http www newsisfree com click escapenumber escapenumber escapenumber date not supplied pioneering contributions to astrophysics have provided 'two new windows on the universe'
0,post illegal header line date post re format message and try again message not delivered to anyone unsent draft to mice crackmice com subject van hoogstraten fwd date tue escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber from yyyy spamassassin taint org anyone see the program about this guy last night he's a cartoon character unbelievably inhuman j forwarded message date mon escapenumber jul escapenumber escapenumber escapenumber escapenumber escapenumber from tim chapman to zzzzteana yahoogroups com subject re zzzzteana van hoogstraten verdict i was a bit disappointed that van hoogstraten only got done for manslaughter but then i read that the judge is considering giving him life anyway a good time to savour again the classic guardian interview from a couple of years ago http www guardian co uk gescapenumber story escapenumber escapenumber escapenumber escapenumber html his tenants are 'filth' people in council houses are 'worthless and lazy' ramblers are 'nosy perverts' nicholas van hoogstraten a man who once paid for a hand grenade attack on a business rival shows emma brockes around his sussex palace and explains why he's so keen to keep the riff raff away friday september escapenumber escapenumber on the way down from the roof through the workers' quarters which van hoogstraten intends to fill with staff from zimbabwe he returns to the subject of peasants expanding on the worthless and lazy majority who make up the council estates of this country you are playing up to your villainous image i suggest van hoogstraten looks momentarily embarrassed i'm not villainous he mumbles i ask if he regards the people who work for him in these derogatory terms and he says no because they work hard and hard labour is what distinguishes the riff raff from the elite i ask him if being a person of quality is merely a matter of wealth he says no and refers to some of his wealthy neighbours old moneyed bastards whom he regards as being as primitive in their idleness as those rat bags drawing social security he was in the bahamas when president john f kennedy was shot and amidst the public mourning remembers being pleased i was glad he says he was only in it for the ego trip he claims similar feelings on hearing news of diana's death while returning from france on a ferry she made us look like fools he says she made a mockery of the royal family van hoogstraten's relationship with authority is riddled with contradictions he says he hated diana because she was thick but when you point out that the rest of the royal family are pretty thick too he says gloopily they are all we've got so we have to respect them he says he favours dictatorship as the best form of government but complains that some of the officials he has dealt with in mugabe's zimbabwe are impossible because the power has gone to their heads mugabe himself is the most modest man he has ever met he says and he is friends with ian smith who apart from the small matter of his hysterical racism he finds charming margaret thatcher is the only leader he has ever admired because she made him feel proud to be english the 'van' is of course a late affectation always an indication of a genuine dickhead see also mohamed 'al' fayed timc end of unsent draft
0,matt kettler said ok first the important stuff happy birthday justin a lil late but oh well cheers a escapenumber miss ratio on the spam corpus at escapenumber escapenumber seems awfully high although that nice low fp percentage is quite nice as is the narrow in of average fp fn scores compared to escapenumber escapenumber as dan said it's a hard corpus made harder without the spamtrap data also and this is an important point those measurements can't be directly compared because i changed the methodology in escapenumber escapenumber the scores were evolved on the entire corpus then evaluated using that corpus ie there was no blind testing and the scores could overfit and still provide good statistics in escapenumber escapenumber they're evaluated blind on a totally unseen set of messages so those figures would be a lot more accurate for real world use j 
0,url http jeremy zawodny com blog archives escapenumber html date escapenumber escapenumber escapelong escapenumber escapenumber escapenumber escapenumber so i called the power company promptly at escapenumberam to find out what they were smoking the allowed me to pay by credit card so that i could get reactivated today and pay a escapenumber reconnection fee for the privilege 
0,url http www newsisfree com click escapenumber escapenumber escapenumber date escapenumber escapenumber escapelong escapenumber escapenumber escapenumber escapenumber ny daily news 
0,http www guardian co uk international story escapenumber escapenumber escapenumber escapenumber html lioness adopts fifth antelope rory carroll africa correspondent tuesday october escapenumber escapenumber the guardian kamuniak the dysfunctional lioness has forfeited another meal by adopting her fifth baby oryx this year an aberration of nature which has baffled wildlife experts the young lioness in the samburu national park in northern kenay adopted her latest baby at the weekend a wildlife service warden said yesterday each time kamuniak whose name means the blessed one in the local samburu tongue has tried to protect the antelopes from other predators and allowed the natural mothers to feed them unfortunately for her one oryx ended up in the belly of a male lion while kamuniak slept the others were either rescued by wardens or retrieved by their natural mothers the wardens think the latest adoptee nicknamed naisimari taken by force was adopted at the weekend she must have adopted her on sunday because they are in harmony said gabriel lepariyo a warden naisimari's natural mother has been seen shadowing the odd couple at a distance theories to explain the phenonemon abound not having her own cubs kamuniak is lonely she is colour blind and short sighted and thinks the calves are cubs the oryx were too frail to flee breaking the classic prey behaviour and confusing the hunter kamuniak wants to be a vegetarian kamuniak wants to be loved yahoo groups sponsor sell a home with ease http us click yahoo com srpzmc ktmeaa mvfiaa escapenumbergsolb tm to unsubscribe from this group send an email to forteana unsubscribe egroups com your use of yahoo groups is subject to http docs yahoo com info terms 
0,quoting niall o broin i'm installing warm standby disks on a number of boxes these disks will be the same size sometimes bigger than the main disk the idea is that every night i'll rsync the partitions on the main disk to the standby disk so that in the case of disaster the first port of call before the tapes is the standby disk we did consider running linux md raid on the disks but raid gives you no protection against slips of the finger do i get beaten round the head for saying floppy assuming the machines are networked let each one send a copy of its kernel to the others if the drives are open the box and switch cables then you can start dd'ing a floppy before you start if the drives are in drawers then this might slow you down by all of escapenumber seconds alternatively you could use netboot no i'm serious set the boot sequence to first hard disk then network do not make any partition on the standby active have a look at the etherboot package one of the things it contains is a pascal ish language for writing boot menus you can write a one liner that basically says boot dev hdaescapenumber or whatever there's example code iirc the resulting bootable image is a whopping escapenumberk the downside is you'll need a bootp and tftp server somewhere hth ronan irish linux users' group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie
0,hi fergal esatclear ie said escapenumber escapenumber seems to support chinese input out of the box it's got minichinput and some other stuff no documentation i cannot get much sense from the chinese howto it seems the howtos no longer come with redhat which sucks somewhat are they hidden on escapenumber of the disks or something and google is a bit of a dead end too can anyone tell me what i should do thanks how about xcin http xcin linux org tw this is an example of an xim approach that brian mentioned hint shift space get you back to typing in english the speed you can type at will be very dependent on how well you know the input method and in some cases how well you know how to construct chinese characters i have seen people using electronic pen and tablet devices to just write the characters in though that was windows al expressed in this posting are my opinions they are in no way related to opinions held by my employer sun microsystems statements on sun products included here are not gospel and may be fiction rather than truth irish linux users' group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie
0,this sounds very similar to what was read on the internet spot on escapenumberfm last thursday too original message from ilug admin linux ie mailto ilug admin linux ie on behalf of john white dell com sent escapenumber july escapenumber escapenumber escapenumber to ilug linux ie subject ilug bbc suggest using linux over ms software near the top one of the easiest ways to avoid many common security problems is to stop using microsoft software and further on the ultimate step would be to use a mac or install linux on your pc cool http news bbc co uk escapenumber hi technology escapenumber stm irish linux users' group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie irish linux users' group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie
0,on wed escapenumber aug escapenumber chip paswater wrote it's not my desire to second guess you vipul however much my missives may appear otherwise or question the hard work you and the other developers have put into the system however it seems that every request for such information has been met with silence there are no plans for releasing details about tes before the release of razorescapenumber i'd pointed out that razorescapenumber backend specially tes will be closed thanks for the clarification guess it's time to find something that is open good luck why do the details of the backend need to be open i don't think that ebay publishes it's proprietary trust backend why should razor last message before i unsub it's a very poor comparison there is no question as to what ebay's trust model is it's completely transparent the ratings and the feedback is there for all to see most importantly it relies on the individual to make the decision for themselves rather or not to trust a buyer seller contrast this with tes which utilizes sooper secret methodologies to determine rather or not a submitter is trusted or not and at what point something becomes spam at some level of confidence the unfortunate thing is that in my experience razor is an incredibly ineffective filter at this point the spot checking i've done indicates about a escapenumber hit rate submissions i made a week ago still don't count as spam apparently because i'm not trusted enough or enough people haven't submitted the item or some unknown combination thereof why anyone would continue to waste their time submitting items when they aren't being accepted due to a series of calculations which will not be shared is beyond me any trust model that cannot survive public scrutiny isn't worth trusting imho \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ patrick greenwell asking the wrong questions is the leading cause of wrong answers \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ \\ this sf net email is sponsored by osdn tired of that same old cell phone get a new here for free https www inphonic com r asp r escapelong refcodeescapenumber vsescapenumber razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users
